baron_fst,baron_kills,champ_fst,champ_kills,drg_fst,drg_kill,inhib_fst,inhib_kills,rf_fst,rf_kills,tw_fst,tw_kills,teamId,win,gameDuration
False,0.0,False,26.0,False,1.0,False,0.0,True,1.0,False,1.0,200.0,False,2141
True,1.0,True,21.0,False,3.0,True,2.0,True,1.0,True,9.0,200.0,True,1634
False,0.0,True,20.0,False,0.0,False,0.0,True,2.0,True,2.0,200.0,False,1653
False,0.0,False,4.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1538
True,2.0,True,35.0,True,3.0,True,2.0,False,0.0,False,8.0,200.0,True,1337
True,1.0,True,36.0,False,2.0,True,1.0,False,0.0,True,10.0,200.0,True,1903
False,0.0,True,69.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1752
True,1.0,False,26.0,False,2.0,True,1.0,True,2.0,True,8.0,200.0,True,1729
False,0.0,True,5.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1948
False,0.0,True,15.0,True,3.0,False,0.0,False,0.0,False,3.0,200.0,False,1159
False,0.0,False,8.0,False,0.0,False,0.0,False,0.0,True,2.0,200.0,False,1599
False,0.0,False,8.0,False,0.0,False,0.0,True,1.0,False,1.0,200.0,False,1250
True,2.0,False,34.0,False,2.0,True,3.0,True,2.0,True,11.0,200.0,True,1332
True,1.0,False,25.0,True,2.0,True,1.0,False,0.0,False,6.0,200.0,True,1837
True,1.0,True,36.0,True,3.0,True,3.0,True,1.0,True,11.0,200.0,True,1424
True,1.0,True,36.0,True,3.0,True,2.0,True,1.0,True,10.0,200.0,True,1491
True,1.0,True,27.0,True,2.0,False,0.0,False,0.0,False,2.0,200.0,False,1779
True,1.0,True,28.0,False,2.0,True,2.0,True,1.0,True,9.0,200.0,True,1774
True,1.0,False,36.0,True,3.0,False,0.0,False,0.0,False,5.0,200.0,False,1610
True,1.0,False,47.0,True,4.0,True,1.0,False,0.0,True,5.0,200.0,False,2011
False,0.0,True,31.0,False,0.0,True,1.0,False,1.0,True,7.0,200.0,False,2427
False,0.0,True,24.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,True,1686
False,0.0,False,27.0,True,1.0,False,0.0,True,1.0,False,1.0,200.0,False,735
False,0.0,False,22.0,False,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1698
False,0.0,True,16.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1495
False,0.0,False,42.0,True,3.0,True,1.0,False,0.0,False,6.0,200.0,True,1310
True,1.0,True,32.0,False,1.0,True,1.0,True,2.0,True,9.0,200.0,True,1865
True,1.0,False,32.0,True,3.0,False,1.0,False,0.0,False,6.0,200.0,False,1557
False,0.0,False,22.0,False,1.0,False,0.0,False,0.0,False,2.0,200.0,False,2466
False,0.0,False,9.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1532
False,0.0,False,17.0,False,1.0,False,0.0,False,0.0,True,4.0,200.0,True,1329
True,2.0,True,27.0,False,2.0,True,3.0,False,1.0,False,9.0,200.0,True,1122
True,1.0,True,31.0,True,2.0,True,2.0,True,1.0,True,11.0,200.0,True,1739
False,0.0,False,54.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1437
False,0.0,True,24.0,True,2.0,False,0.0,True,1.0,True,4.0,200.0,False,1307
False,0.0,True,25.0,True,3.0,False,0.0,True,1.0,True,4.0,200.0,False,1742
False,0.0,False,7.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1606
False,1.0,True,40.0,False,3.0,True,1.0,False,0.0,False,9.0,200.0,True,1481
False,1.0,True,35.0,False,1.0,False,0.0,False,0.0,False,2.0,200.0,False,2310
False,1.0,False,50.0,True,2.0,True,1.0,False,0.0,False,5.0,200.0,True,2064
False,0.0,False,19.0,True,1.0,False,0.0,True,1.0,True,3.0,200.0,False,2207
True,1.0,True,33.0,True,4.0,True,2.0,False,0.0,False,9.0,200.0,True,1822
False,0.0,False,44.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1573
True,1.0,False,23.0,False,1.0,True,1.0,True,2.0,True,9.0,200.0,True,1221
False,0.0,True,31.0,True,2.0,True,1.0,True,2.0,True,9.0,200.0,True,1458
True,1.0,False,38.0,True,3.0,True,3.0,False,1.0,True,11.0,200.0,True,1211
True,1.0,True,36.0,False,2.0,True,2.0,True,1.0,True,10.0,200.0,True,1447
True,1.0,True,17.0,True,3.0,False,0.0,True,2.0,True,2.0,200.0,True,1650
False,0.0,False,40.0,True,4.0,True,1.0,True,2.0,True,8.0,200.0,True,1358
True,1.0,False,28.0,False,2.0,False,0.0,False,0.0,False,3.0,200.0,True,1615
False,0.0,False,24.0,True,2.0,False,0.0,False,1.0,True,4.0,200.0,True,1481
False,0.0,False,17.0,False,0.0,False,0.0,True,1.0,True,3.0,200.0,False,1236
True,1.0,True,39.0,False,2.0,True,1.0,True,2.0,True,9.0,200.0,True,1788
False,0.0,False,22.0,False,1.0,False,0.0,True,1.0,True,5.0,200.0,False,1745
True,1.0,True,33.0,True,3.0,True,1.0,True,2.0,True,8.0,200.0,True,1900
False,0.0,True,20.0,True,2.0,False,0.0,False,0.0,True,3.0,200.0,True,1675
False,0.0,False,23.0,False,2.0,False,0.0,False,0.0,False,3.0,200.0,False,917
False,0.0,False,67.0,False,0.0,True,3.0,False,0.0,True,4.0,200.0,True,1715
True,1.0,True,30.0,True,2.0,True,1.0,True,1.0,True,8.0,200.0,True,1334
True,1.0,True,30.0,True,2.0,True,1.0,True,2.0,True,7.0,200.0,True,1418
True,1.0,True,31.0,False,2.0,True,2.0,True,1.0,True,9.0,200.0,True,1471
True,1.0,True,27.0,True,3.0,False,0.0,False,0.0,False,5.0,200.0,False,1479
False,0.0,False,29.0,True,2.0,False,0.0,False,0.0,True,5.0,200.0,False,2085
False,0.0,True,25.0,True,3.0,False,0.0,True,2.0,True,4.0,200.0,True,1811
True,1.0,False,44.0,True,3.0,False,2.0,False,0.0,False,6.0,200.0,True,1228
False,0.0,False,23.0,False,2.0,False,0.0,False,0.0,False,2.0,200.0,False,2200
False,0.0,True,13.0,False,0.0,False,0.0,False,0.0,False,3.0,200.0,False,1831
False,0.0,True,17.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,True,1463
True,1.0,True,29.0,False,3.0,True,4.0,False,1.0,True,11.0,200.0,True,1048
True,1.0,False,39.0,False,4.0,True,2.0,True,1.0,True,9.0,200.0,True,1726
False,0.0,True,34.0,True,2.0,False,0.0,True,2.0,True,4.0,200.0,False,2101
False,0.0,False,31.0,True,3.0,False,0.0,False,0.0,False,3.0,200.0,False,2066
False,0.0,False,14.0,True,1.0,False,0.0,True,1.0,False,0.0,200.0,False,1750
False,0.0,False,4.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1439
False,0.0,True,30.0,False,2.0,False,0.0,False,0.0,False,6.0,200.0,True,934
True,1.0,False,31.0,True,3.0,True,2.0,False,0.0,True,7.0,200.0,True,1361
False,0.0,False,15.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1472
False,0.0,False,7.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1250
True,1.0,False,22.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1150
True,2.0,True,35.0,False,3.0,True,2.0,True,1.0,True,9.0,200.0,True,1342
True,2.0,True,34.0,False,1.0,True,1.0,False,0.0,False,8.0,200.0,True,2198
True,1.0,False,23.0,False,1.0,True,1.0,True,2.0,True,9.0,200.0,True,1775
True,2.0,False,33.0,False,3.0,True,1.0,False,0.0,True,9.0,200.0,True,1458
False,0.0,False,34.0,True,4.0,False,0.0,True,1.0,False,5.0,200.0,False,1731
False,0.0,False,26.0,True,2.0,False,1.0,False,0.0,False,4.0,200.0,False,2268
False,0.0,True,49.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1542
True,2.0,True,41.0,False,2.0,True,3.0,False,1.0,True,8.0,200.0,False,926
True,1.0,False,35.0,False,2.0,True,1.0,True,2.0,True,6.0,200.0,True,2248
False,0.0,False,24.0,True,3.0,False,0.0,False,0.0,False,0.0,200.0,False,1636
False,0.0,False,14.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1434
False,0.0,False,26.0,True,3.0,False,0.0,True,1.0,False,2.0,200.0,False,1215
False,0.0,False,28.0,True,2.0,False,0.0,False,0.0,False,0.0,200.0,False,1773
True,1.0,True,36.0,False,1.0,True,1.0,True,1.0,True,6.0,200.0,False,1674
False,0.0,True,65.0,False,0.0,True,3.0,False,0.0,True,4.0,200.0,True,1974
False,0.0,False,9.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1186
False,0.0,False,22.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,1257
True,2.0,True,36.0,False,4.0,True,3.0,False,1.0,True,9.0,200.0,True,1515
True,1.0,True,38.0,False,1.0,True,2.0,True,2.0,True,9.0,200.0,True,1872
False,0.0,False,21.0,False,1.0,False,0.0,True,1.0,False,3.0,200.0,False,1367
True,2.0,False,34.0,True,4.0,True,2.0,False,0.0,True,10.0,200.0,True,1651
False,0.0,False,30.0,True,1.0,False,0.0,True,1.0,True,5.0,200.0,False,1795
True,1.0,False,23.0,False,1.0,False,0.0,True,1.0,False,2.0,200.0,False,1871
False,0.0,True,24.0,True,1.0,False,0.0,True,1.0,True,3.0,200.0,True,1950
True,1.0,True,24.0,True,4.0,True,1.0,False,0.0,False,6.0,200.0,True,912
True,1.0,False,22.0,True,3.0,True,2.0,True,1.0,True,10.0,200.0,True,1646
False,0.0,True,17.0,True,2.0,False,0.0,True,1.0,True,2.0,200.0,True,1453
False,0.0,False,95.0,False,0.0,False,3.0,False,0.0,False,4.0,200.0,True,960
False,0.0,True,25.0,True,2.0,True,1.0,True,1.0,True,5.0,200.0,True,1943
False,0.0,True,35.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,1222
False,0.0,False,19.0,True,1.0,False,0.0,True,1.0,True,2.0,200.0,True,949
False,0.0,False,4.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,923
False,0.0,True,25.0,True,3.0,False,0.0,True,1.0,True,4.0,200.0,False,942
True,2.0,False,49.0,True,5.0,False,1.0,True,1.0,True,10.0,200.0,True,1606
False,0.0,False,19.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,2354
False,0.0,True,14.0,False,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1539
False,0.0,False,19.0,True,2.0,False,0.0,True,1.0,True,3.0,200.0,True,1210
False,1.0,False,35.0,True,5.0,True,1.0,True,1.0,True,9.0,200.0,True,972
True,1.0,True,53.0,True,3.0,True,3.0,True,2.0,True,11.0,200.0,True,1921
False,0.0,False,24.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1575
False,0.0,False,13.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1536
False,0.0,True,24.0,True,3.0,False,0.0,False,0.0,False,1.0,200.0,False,958
False,0.0,False,63.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1616
False,0.0,True,31.0,True,3.0,False,0.0,True,1.0,True,2.0,200.0,False,1089
True,1.0,True,36.0,False,1.0,True,2.0,True,1.0,True,7.0,200.0,True,1242
False,0.0,False,23.0,False,2.0,False,0.0,False,0.0,False,3.0,200.0,False,1604
False,0.0,True,9.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1715
False,0.0,True,16.0,True,2.0,True,1.0,True,2.0,True,7.0,200.0,True,1303
False,0.0,False,30.0,False,1.0,True,1.0,True,1.0,True,7.0,200.0,True,1166
False,0.0,False,40.0,False,1.0,True,1.0,True,1.0,True,6.0,200.0,True,1940
False,0.0,True,12.0,True,2.0,False,0.0,True,1.0,False,1.0,200.0,False,1862
False,0.0,False,16.0,False,0.0,False,0.0,True,2.0,True,5.0,200.0,True,1590
False,0.0,True,28.0,False,1.0,False,0.0,True,1.0,True,4.0,200.0,False,1243
False,0.0,True,39.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1696
False,0.0,False,46.0,False,0.0,True,1.0,False,0.0,False,2.0,200.0,False,1603
False,0.0,True,15.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1392
False,0.0,False,23.0,True,3.0,False,0.0,False,0.0,False,1.0,200.0,False,1737
False,0.0,True,12.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1444
True,1.0,True,29.0,True,4.0,True,1.0,True,2.0,True,7.0,200.0,True,1289
False,0.0,True,27.0,False,2.0,True,1.0,True,2.0,False,7.0,200.0,True,1605
True,1.0,True,28.0,True,1.0,True,1.0,False,1.0,False,6.0,200.0,True,1208
False,0.0,False,33.0,True,4.0,True,2.0,True,1.0,True,6.0,200.0,False,1486
False,0.0,True,17.0,True,2.0,False,0.0,True,1.0,True,2.0,200.0,True,2072
False,0.0,True,20.0,False,2.0,False,0.0,False,1.0,True,2.0,200.0,False,960
False,0.0,False,24.0,True,3.0,False,0.0,True,2.0,True,3.0,200.0,False,1548
False,0.0,True,31.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1869
True,1.0,True,31.0,True,3.0,True,1.0,True,1.0,True,9.0,200.0,True,1828
False,0.0,False,21.0,False,0.0,False,0.0,False,1.0,False,1.0,200.0,False,1527
False,0.0,False,40.0,True,2.0,False,0.0,True,2.0,False,6.0,200.0,True,1938
False,0.0,False,12.0,True,2.0,False,0.0,True,1.0,False,2.0,200.0,False,1558
False,0.0,True,49.0,False,0.0,False,1.0,False,0.0,False,2.0,200.0,False,1393
True,1.0,False,36.0,True,3.0,True,2.0,True,1.0,True,9.0,200.0,True,1240
False,0.0,False,15.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1786
False,0.0,False,4.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1463
True,1.0,True,22.0,True,4.0,True,1.0,True,2.0,True,9.0,200.0,True,940
False,0.0,False,24.0,False,1.0,False,0.0,False,0.0,True,3.0,200.0,False,1510
False,0.0,True,34.0,True,3.0,False,0.0,False,0.0,False,3.0,200.0,False,2463
False,1.0,True,45.0,True,4.0,False,1.0,False,0.0,False,8.0,200.0,True,1920
True,2.0,False,44.0,False,2.0,True,1.0,False,1.0,False,8.0,200.0,True,2079
False,0.0,False,33.0,True,2.0,True,3.0,True,1.0,True,9.0,200.0,True,2114
False,0.0,False,16.0,True,1.0,False,0.0,True,2.0,False,4.0,200.0,False,1607
True,1.0,True,45.0,True,4.0,True,2.0,True,2.0,True,10.0,200.0,True,1778
False,0.0,True,25.0,False,2.0,False,0.0,False,0.0,True,6.0,200.0,False,1552
False,0.0,False,19.0,False,1.0,True,2.0,True,2.0,True,9.0,200.0,True,1691
False,0.0,True,24.0,True,2.0,True,1.0,False,1.0,True,8.0,200.0,True,1207
False,0.0,False,21.0,True,2.0,True,1.0,True,1.0,True,7.0,200.0,True,1168
False,1.0,False,46.0,False,1.0,False,0.0,True,2.0,False,5.0,200.0,False,1082
False,0.0,False,7.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,2140
False,0.0,False,28.0,False,1.0,False,0.0,False,0.0,False,3.0,200.0,False,926
True,1.0,True,43.0,True,4.0,True,1.0,True,1.0,True,8.0,200.0,True,1758
False,0.0,False,13.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,2049
True,1.0,False,38.0,False,2.0,False,1.0,False,1.0,False,8.0,200.0,True,1274
True,1.0,True,34.0,True,4.0,False,0.0,False,0.0,True,4.0,200.0,True,1835
False,0.0,False,7.0,True,2.0,False,0.0,False,0.0,False,5.0,200.0,False,1515
False,0.0,True,39.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1211
True,1.0,False,33.0,False,0.0,True,2.0,False,0.0,False,10.0,200.0,True,1603
True,2.0,True,38.0,True,4.0,False,2.0,False,0.0,False,9.0,200.0,True,1368
False,0.0,False,22.0,True,1.0,False,0.0,False,0.0,False,3.0,200.0,False,2532
False,0.0,False,31.0,True,2.0,False,0.0,True,2.0,True,6.0,200.0,False,1724
False,0.0,False,4.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1620
False,0.0,True,23.0,False,2.0,False,0.0,False,0.0,True,3.0,200.0,False,918
True,2.0,False,20.0,False,2.0,True,3.0,True,2.0,True,11.0,200.0,True,1842
True,1.0,False,25.0,True,3.0,False,0.0,True,2.0,True,5.0,200.0,True,1749
True,1.0,True,25.0,True,2.0,True,1.0,True,2.0,True,8.0,200.0,True,1281
True,1.0,False,9.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1424
True,1.0,False,39.0,True,4.0,True,1.0,False,0.0,False,6.0,200.0,True,1676
False,0.0,False,68.0,False,0.0,False,1.0,False,0.0,False,4.0,200.0,True,1758
True,1.0,False,30.0,True,4.0,False,0.0,False,0.0,False,4.0,200.0,True,1584
False,0.0,True,23.0,False,2.0,True,1.0,True,1.0,True,7.0,200.0,True,1665
True,1.0,False,16.0,False,1.0,False,0.0,True,2.0,True,5.0,200.0,False,1593
False,0.0,False,11.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1785
True,1.0,False,26.0,False,0.0,True,1.0,False,0.0,True,5.0,200.0,False,1669
True,1.0,True,22.0,True,4.0,True,3.0,False,1.0,True,11.0,200.0,True,1982
True,1.0,True,32.0,True,3.0,True,1.0,True,1.0,True,6.0,200.0,True,1503
True,1.0,True,35.0,True,4.0,True,2.0,False,1.0,True,9.0,200.0,True,1312
False,0.0,False,23.0,True,2.0,True,1.0,True,1.0,True,8.0,200.0,True,1709
True,1.0,True,39.0,False,2.0,True,1.0,True,1.0,True,11.0,200.0,True,1470
False,0.0,True,12.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1477
True,2.0,False,42.0,True,3.0,True,2.0,False,0.0,False,10.0,200.0,True,1302
True,1.0,True,27.0,True,3.0,False,0.0,False,1.0,False,4.0,200.0,True,1888
False,0.0,True,25.0,False,2.0,True,1.0,True,1.0,False,5.0,200.0,True,1463
True,1.0,False,57.0,False,4.0,True,2.0,True,2.0,True,9.0,200.0,True,1217
True,1.0,True,31.0,False,1.0,True,1.0,False,1.0,True,8.0,200.0,True,1891
False,0.0,False,23.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1510
False,0.0,False,13.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1487
False,0.0,False,7.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1375
False,0.0,True,15.0,False,3.0,False,0.0,False,0.0,True,2.0,200.0,False,1380
False,0.0,False,38.0,False,0.0,True,1.0,False,0.0,False,4.0,200.0,True,1765
True,2.0,False,39.0,False,2.0,False,1.0,True,1.0,True,7.0,200.0,True,1111
True,1.0,True,37.0,True,2.0,True,2.0,True,1.0,True,10.0,200.0,False,2244
False,0.0,False,4.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1904
True,1.0,False,31.0,True,4.0,True,3.0,False,0.0,True,10.0,200.0,True,1206
True,1.0,True,47.0,True,2.0,True,2.0,False,0.0,True,10.0,200.0,True,1885
False,0.0,False,5.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1778
True,1.0,True,33.0,False,1.0,True,2.0,False,1.0,True,9.0,200.0,True,967
False,0.0,False,16.0,False,1.0,False,0.0,False,1.0,False,1.0,200.0,False,1371
True,1.0,False,50.0,False,3.0,True,3.0,False,1.0,True,10.0,200.0,True,1567
False,0.0,True,11.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1586
True,1.0,True,40.0,False,1.0,True,1.0,True,1.0,True,9.0,200.0,True,1210
True,1.0,True,37.0,True,2.0,True,1.0,True,1.0,True,8.0,200.0,True,1446
False,0.0,True,14.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1387
True,1.0,True,42.0,False,2.0,False,0.0,True,1.0,False,5.0,200.0,False,1225
False,0.0,False,62.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1855
False,1.0,False,34.0,True,3.0,False,0.0,False,0.0,False,4.0,200.0,False,1236
False,0.0,True,31.0,False,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1962
True,2.0,True,38.0,True,3.0,True,2.0,True,2.0,True,10.0,200.0,True,1752
True,2.0,False,30.0,True,4.0,True,1.0,False,0.0,False,6.0,200.0,True,1663
False,0.0,False,40.0,False,1.0,True,1.0,True,1.0,True,6.0,200.0,True,1893
False,1.0,True,26.0,True,3.0,False,0.0,False,1.0,True,6.0,200.0,False,1862
False,0.0,False,15.0,True,2.0,False,0.0,True,2.0,False,2.0,200.0,False,2351
False,0.0,False,75.0,False,0.0,True,2.0,False,0.0,True,4.0,200.0,True,1983
False,0.0,False,23.0,False,1.0,False,0.0,False,0.0,True,3.0,200.0,False,1304
True,1.0,True,32.0,True,2.0,True,1.0,False,0.0,False,8.0,200.0,True,1773
False,0.0,True,24.0,True,1.0,False,0.0,True,2.0,True,4.0,200.0,True,1719
False,0.0,True,48.0,False,0.0,True,1.0,False,0.0,True,4.0,200.0,True,965
True,1.0,True,26.0,True,4.0,True,1.0,True,1.0,True,10.0,200.0,True,831
False,0.0,True,22.0,False,1.0,False,0.0,True,1.0,True,3.0,200.0,True,1604
False,0.0,False,15.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,964
False,0.0,False,23.0,False,1.0,False,0.0,True,1.0,True,2.0,200.0,False,1595
False,0.0,False,27.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1752
True,1.0,True,23.0,True,3.0,False,0.0,False,1.0,True,5.0,200.0,False,1683
True,1.0,False,25.0,True,2.0,False,0.0,False,0.0,False,5.0,200.0,False,1863
True,1.0,False,23.0,False,1.0,True,1.0,True,2.0,True,9.0,200.0,True,2066
False,0.0,True,19.0,True,2.0,False,0.0,False,0.0,False,2.0,200.0,False,1458
True,1.0,False,28.0,False,1.0,True,1.0,True,1.0,True,8.0,200.0,True,1488
True,1.0,True,18.0,False,2.0,False,0.0,False,0.0,False,3.0,200.0,True,1836
False,0.0,True,22.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1380
False,0.0,False,11.0,True,2.0,False,0.0,True,1.0,False,1.0,200.0,False,1581
False,0.0,True,54.0,False,0.0,True,1.0,False,0.0,False,4.0,200.0,True,1509
False,0.0,False,20.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1016
False,0.0,False,39.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1372
False,0.0,True,39.0,False,2.0,True,2.0,True,2.0,True,11.0,200.0,True,1153
False,0.0,False,39.0,True,5.0,True,1.0,True,1.0,False,6.0,200.0,True,1339
False,0.0,True,13.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,2013
False,0.0,False,31.0,True,3.0,False,0.0,True,1.0,False,2.0,200.0,False,1398
False,0.0,False,30.0,True,2.0,False,0.0,False,0.0,False,5.0,200.0,True,2142
True,1.0,True,25.0,True,3.0,True,1.0,True,2.0,False,4.0,200.0,True,1404
True,1.0,True,38.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1461
False,0.0,True,17.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1567
True,1.0,True,26.0,False,0.0,False,0.0,False,0.0,False,5.0,200.0,False,1510
False,0.0,False,8.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1808
False,0.0,False,17.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,967
True,1.0,True,32.0,True,2.0,True,1.0,True,1.0,True,9.0,200.0,True,1636
True,1.0,True,32.0,True,4.0,True,1.0,False,0.0,True,7.0,200.0,True,1713
False,0.0,True,12.0,True,1.0,False,0.0,True,1.0,False,1.0,200.0,False,1692
False,0.0,False,8.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1301
False,0.0,True,43.0,True,2.0,False,1.0,False,0.0,True,7.0,200.0,True,1211
False,0.0,True,36.0,True,3.0,True,1.0,True,1.0,True,6.0,200.0,True,2079
True,1.0,False,41.0,False,2.0,True,1.0,False,1.0,True,9.0,200.0,True,1204
True,1.0,False,38.0,True,4.0,False,2.0,False,0.0,True,9.0,200.0,True,1527
False,0.0,False,32.0,True,3.0,True,1.0,True,2.0,True,8.0,200.0,True,1895
False,0.0,True,14.0,False,0.0,False,0.0,True,1.0,True,4.0,200.0,True,1392
True,1.0,True,27.0,True,2.0,False,0.0,False,0.0,False,4.0,200.0,True,1090
True,1.0,False,29.0,True,4.0,False,1.0,False,0.0,False,7.0,200.0,True,1504
False,0.0,True,39.0,True,3.0,True,2.0,False,1.0,True,10.0,200.0,True,1858
False,0.0,True,31.0,True,2.0,False,0.0,True,1.0,True,5.0,200.0,True,1990
False,0.0,False,19.0,False,1.0,False,0.0,False,0.0,False,4.0,200.0,True,1224
False,0.0,False,8.0,False,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1352
False,1.0,False,40.0,False,3.0,False,1.0,True,1.0,True,6.0,200.0,False,952
True,1.0,True,21.0,True,2.0,False,0.0,True,1.0,True,6.0,200.0,False,2287
False,0.0,False,29.0,False,3.0,False,0.0,True,2.0,True,5.0,200.0,False,1873
False,0.0,True,32.0,False,3.0,False,0.0,True,1.0,True,7.0,200.0,False,1676
True,1.0,True,32.0,True,2.0,True,1.0,False,0.0,False,5.0,200.0,True,1980
False,0.0,True,11.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1515
True,2.0,False,34.0,False,3.0,True,3.0,True,2.0,True,11.0,200.0,True,1098
True,2.0,True,40.0,True,3.0,True,3.0,False,0.0,True,10.0,200.0,True,1681
False,0.0,False,19.0,False,1.0,False,0.0,True,2.0,False,4.0,200.0,False,1658
False,0.0,False,29.0,False,1.0,False,0.0,False,0.0,True,6.0,200.0,False,1538
True,2.0,True,36.0,True,2.0,False,1.0,False,0.0,False,7.0,200.0,True,1844
False,0.0,False,8.0,False,0.0,False,0.0,True,1.0,True,1.0,200.0,False,2095
False,0.0,False,8.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1237
True,1.0,True,22.0,True,3.0,True,1.0,True,1.0,True,7.0,200.0,True,1714
True,2.0,False,39.0,True,3.0,True,2.0,False,0.0,True,9.0,200.0,True,1790
False,0.0,False,4.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1921
False,0.0,True,21.0,False,0.0,False,1.0,False,1.0,False,7.0,200.0,False,1297
False,0.0,False,24.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1599
False,0.0,False,31.0,False,1.0,False,0.0,True,1.0,False,3.0,200.0,False,837
False,0.0,True,31.0,True,4.0,False,1.0,False,0.0,False,8.0,200.0,True,1949
False,0.0,True,32.0,False,2.0,False,0.0,False,1.0,False,5.0,200.0,False,1997
True,1.0,False,9.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1910
False,0.0,True,30.0,True,3.0,True,1.0,False,1.0,False,7.0,200.0,True,1611
False,0.0,False,39.0,True,2.0,True,2.0,False,1.0,False,8.0,200.0,True,1688
False,0.0,True,46.0,True,4.0,False,1.0,True,1.0,True,7.0,200.0,False,1398
False,0.0,False,27.0,True,2.0,True,1.0,False,0.0,True,8.0,200.0,True,2318
False,0.0,True,27.0,False,2.0,False,0.0,True,1.0,True,2.0,200.0,False,1260
False,0.0,True,29.0,True,3.0,False,0.0,True,1.0,False,3.0,200.0,False,1918
False,0.0,False,15.0,False,1.0,False,0.0,False,0.0,True,2.0,200.0,False,2130
False,0.0,True,27.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1535
True,1.0,False,39.0,True,4.0,True,1.0,False,0.0,False,6.0,200.0,True,770
False,1.0,True,32.0,False,2.0,False,1.0,False,0.0,False,7.0,200.0,False,1758
